af9d677a529b7e6cc0bf3fe42a4b5e80,0.019056
25abd2db0d3c53690246b3b0b0a16438,0.018079
59714e58bc38658f6ac0f833fffcb99d,0.003925
d0ca26a0a27bb0ceff11ddef323461a6,0.011346
f8ea2eb223a52eaa493f53cf87a46b2f,0.011459
739b560b26782354ccebbffd88ff6811,0.021426
1b1de9e2405f11ecca435f044f31ebbc,0.017298
1a5cabc48673d28276df1da29dac4322,0.021000
e217e36b07ba62013530e2ea4a90fc7b,0.009560
9e08e016725461e490663803eede1a7c,0.045994
e62dcee49f5c1d79af1a19b072a4b98f,0.009942
cb1ba85ebf083cca6df91faa67c975de,0.003506
c3ea9355ce074a37c7c49f5458597bca,0.018862
d4124c726d78f3a77ae5f2650db1c36d,0.014871
537ab5a351c6e1a14962a7a657637d98,0.024028
c492a757cfd8cd318c72964aafa742e5,0.007765
ba81a13dd3d267bdf0bc50e1003942ad,0.012917
32f4af35f3e1fcf0f3b04dd7545a2404,0.001620
d568acb96993124ce18fea723432299c,0.018594
38e18d2aa2869d3c896bc6fb08422508,0.003784
089a005774d76e0e4a2622c9a01f139d,0.005307
778a9d4742a3a8182ac02e6c0a73c85f,0.003175
3794ad5dbd7be379723b1b24fe343770,0.019321
3a1eb9b89cc474c8b126513f2b68c5dc,0.007559
430d74dccd7b0bf4842f4cba5a241b19,0.011192
46649d651ffc4437d37f6f88c1b99c00,0.007713
7edf484b5610c69283e9d35ce53b84f8,0.013478
21052a310e40f411379c8f481974c3dc,0.013792
7cdbeb8b54157c31c432f4b7484c4e86,0.014945
90627bdceb928e35980d522fa6dc3eca,0.019305
b6463cebce9c0b0cf0c6f1ef4ca59118,0.013598
4292e0f16af5d660d1f9220dc65e291f,0.006625
233725cccd2d4fde7a9c19f6fba9c342,0.002540
972f45df1f22f26c3127c9c16968f6af,0.863910
f975ab1a63d809ab6b5733d44b3da494,0.027962
50c3f8184b90b5fdc9aba2b4cb9df6d0,0.001645
d3f30ce513bc73f127166082f7ee3b32,0.016119
eebae17fc85cda630a6801c7739a58fc,0.003347
0bb308098de91a06daa1014172227795,0.033774
eec50188780a1595393f96870e11f388,0.037865
8b327d1f16ea475398c901a8753622c4,0.018113
f61ce7d4557285552973b56ea826d78f,0.005990
baca73cda5bd1a3789b874a1ebfdff1e,0.027382
7cd41d45db77a08f3bf60164c3519317,0.005464
2000e75b133b493e0b06f027f33e50c1,0.024459
7db89a047642c8b3ca738dfa35f2fad6,0.012897
c2d0a8d6de9543efac67dd1bcfec77fa,0.018373
4237dec9b167c316c2c51236918ee105,0.005929
d8e77ab6322291a829b397d69b7682e8,0.009126
419a1b42d4dd41986f6b8c47c6ef9c0c,0.007905
31f89f10c980ed3cf34f7d4ed0510905,0.037684
2278c71b107889b212a013df645de8e4,0.004499
340851513eb31650fe740b4fb4105426,0.040728
fdcafac560192cbfe55de3e7448865e6,0.008244
1f63adf45c743f21909d5eecef94439d,0.011939
6d3e18334ec382b11a7283538fef1ca4,0.022773
f7781045a67ea25de687bd36865215cc,0.009981
b202f8c5cef805bd0b8f86b139b5ee26,0.013289
55d8e56b798ac089312566dfcb6a77c4,0.006866
800f18073a12265cd27b7565fd6d3413,0.009570
1008e041e39cd308fc85b5f5e1fbf7de,0.016002
f84c19d8b947ef5e64ac85f3d90662ad,0.004418
bc06dda04082d4a9dd8a2f799182d4af,0.024404
b1fe56b7393a33b1c558341a890e16b9,0.003436
5f9f51e0e1aa9dc8bb2166c9a6d3f629,0.003407
d0936ab3ccb6de79b301829ac303830c,0.003935
262cd511b49425da76fc8806fefaba39,0.019572
bfb786d79db8de1b66cb094bc3036619,0.011831
2dc8f80cd30f3a2ea51fc4474db5d1c0,0.006034
d055a3cfee4482213ce37b21c8087572,0.018437
3524fa84e7dccdff88ca1cbe756a27b5,0.003137
a40a3fdc3710658d3ab11e2e3d5a8d58,0.010496
7ab6e77cd47347e431d41a1a81995cb8,0.010258
183ad2c66c71e67cf91aea56a4272ac3,0.176862
7dff099ba0c735389e3ea4c28e38e8ac,0.011810
fec824317ce64632fddc519e445f1bc5,0.018618
f61d67ce819b20a033e4a791b3c9c147,0.039003
e8cf9b990d2f4816da7c3fcfe6c7c6e0,0.004460
8d0001ccfdf2f17248ad094e5ab7f667,0.013491
fc7e7cecb43be0ed690ac6a3c75cefba,0.009933
98063c2a71574cec9e0d286a4c1f98ba,0.012253
a158f55c8a17ac2f7a274c2828ce6a98,0.015224
0972d683824e855706d3ed344b82a086,0.016239
f78b15b4da6151b7972f57765323a6a5,0.021740
d46a9fb1767fc878ee89b0f25bfd6a01,0.003991
e92b0afc9485bcb92daf0558f273cbfc,0.010786
e631750849fac598cad68d308abe4c23,0.031272
fe04b7611306a9a6f681b24a8df56cbb,0.017312
28a5145a2dc591e143350d4535ebc7fb,0.016000
4358bedc662560d4d26396ee35dfedae,0.016239
50bbd182ffd6a8928a05c9f78f0192e4,0.007602
51fccf54555b9fe1f9811220c90d2ea9,0.019274
bb81060c7c804d2d6a06ec10684fbff4,0.022031
7705c99199371994662d27e9878242e2,0.031286
863b106f1ad77f6643c0d4d1602bb4fe,0.007748
3a9254ffc98dc246d561f832faf8b4f8,0.016334
079c8c14547505f8fd8498c3a7de31ad,0.234091
60072156b740e3962fca82ddff0adfac,0.012061
9a9d309f3a558f5ad18494a356641b43,0.017794
d4033b7af48c2233f59a2e950866e764,0.028146
f9dccf1593d06b9f64d7960208d85b42,0.025451
a1436be3aec8b23851fcc4a40f48cd4e,0.014403
f94624a120194df2ff60ebfc9b2747d0,0.015683
9579cc311550a4d2fb65d9edae3183d6,0.025965
8a1495eccf7288edc5bdd996d532637f,0.002534
290684950c836cce3bf7268ac68e391f,0.032391
774318b03c9f397113517f86fd625609,0.022404
24effafeb395a5d894abf4108767db9e,0.013024
22bb9bc704252a6d439ccfc88ccef8d3,0.011671
ee0fe49fc28038471a1c0d23bcf2bf51,0.032379
831a3f4a13ce00f4230c63014a275133,0.013451
32f24a8d711c9bf325906a604a1535a8,0.036452
b47a08eb8e0bf531122ccd5cef2b01e7,0.003143
d453f99fb4db5abc1790758060e979c7,0.026694
b00cbc9833cfb5759e041c571a3089f4,0.017040
e374f79ab48638cf5ca06a1e1e75399f,0.004762
f13d04b47661149ed745772afeadc74d,0.013692
730b97951523b1ba3780fd97293203c8,0.022608
f21c9c1735214f3982ed096bb2c1c078,0.006168
d5cb0b5492834759f7d7350c3b4feebd,0.024411
922b46962e250dccd883de4b104e0386,0.023377
8af967c69938c205591969ece08975a7,0.018819
d9c07957ac547ce5880d57b5689779bb,0.008317
8dbb68c7a79283320ee83eea9ecdb705,0.011571
7f44a055cc630a8c3f035c63baecb194,0.006265
52bb4e74bdc186e6c5677786fcaf89f0,0.010265
cc57b1c4e2ef46cfd1d12afea74ff999,0.859129
57ce8b9679009d1f01d8c1faa58e780a,0.004934
b91de91838baa4389c167925651e1621,0.017692
9d29288bc6a60aaa56916ee90ea576a3,0.011169
15e0637d878045bb17f941b40a60e018,0.011528
7d529b6ddc4f4a5bd8ca4f037ffef98e,0.016025
ec675db81a948dbb4d79ff55188bd08c,0.009449
bf0879cf853d64f3693262e6614ebfe9,0.003482
04caa47ccc68bd6861099e78f3a735dd,0.011465
1b0aca93270cc53b506616b40552113c,0.021194
123c3b40f19ac095d8c15dda196e76e7,0.013615
d64931a4ab37e4cf373de08cc8089a01,0.018823
7048a34946b44cda777bbbf70cae0e1a,0.016363
60a7bf246bf5d733fd575bc7c2e1665b,0.005533
d198e91f71dd49ac86e1e501bdb5377e,0.014277
996c81d6f36404e31517d4a59b79786d,0.011839
c2b7ea7ca805155b25c2b9b109100978,0.027380
0ea1f422ff21cc61b1a2beca6a454633,0.004983
a33b0edea4062fa1639ceed60f9f10e6,0.013551
64a9ff2f7474d2af72a127b7666b02c9,0.015155
811084a3a6e92c87c61baf0c4770d3a3,0.002460
47ac15bd1a9682e25d04e29a7b194369,0.025143
7a87877019252c9ba2d6bf95e8a423b4,0.003397
fb15f76f24fde9e6353978459b033905,0.003597
2fb484a7f909e82c9f429cba92fdf535,0.021279
3c3a7589d615481db43ba6e8f36714a3,0.024609
f45e105f32e69fb86870f28e99a97fdd,0.004777
927fcdd378864d1ad9bdc2e33df71790,0.016898
87da10f51d5abbc29ef438e39e72d8a8,0.013528
31e609c8866ad0ed97733cc2200b993e,0.005244
b0285bb6c8e42994d73d0f2206ece932,0.007691
6218ae92503d0d2a19efa6ef975f76da,0.067623
ae4e5d74dfaaac9913f056d0599182c0,0.038877
342cdfed18257d3a6d54548d3f3176a2,0.019257
6b5455e8affe8f4852c4ad6310cba0cb,0.175716
72e6dacf68bc448a62fc2fa1c9f43d44,0.016333
7c464dcbd0f97e67afedc7684f1749f8,0.030697
6f310216f8270cd5ef85638071b84698,0.013227
35f220cfc26926ff09c0eb9a110f3ffa,0.028561
516c09b32be9d96fa374380968c3d372,0.015115
3f3bcb2e836c4a5669ffa7b2256940af,0.013660
d96dd05faba1aba803ff0c1387b2bf93,0.013645
206a34e15d413afd360d16d434881111,0.014841
c701b33202e53c35455e668ab5ce7c5c,0.015550
690abfa72deb1b286d54ff8ce7ff1c1b,0.001331
fc4558391cb846557804b9ccb419e6aa,0.008124
4c14336be9c9347c6c0f092bdd95e121,0.003750
dda1711208aeff7d92d215c261934d5a,0.002702
92e00be9cad3e504c14f5898839da54b,0.018206
c1f6b15b7a3c1c99a5de2287529072d4,0.008549
e48347fa5436b892d4783668b5f7615d,0.015263
51f91f43e1f38dbb6690bf66c3c29808,0.012248
8950ed57e03f9e117694a6143c0a9289,0.019740
b00555845a81de6d5b7b400674b119f1,0.010468
90e0c15dad685007ca15cb71222e76b1,0.033717
59f29503f276a7ba8ba85b528e47d421,0.004425
47120197ab9ccbedf647a693203c4aa6,0.445122
37a9f60ae4082d0c04756feb2e4c432e,0.006394
a263053a3525b5be382e9e95dfd50e6e,0.024307
6427d1923932c6bdf32a01fefad86b64,0.015686
2a71d8f2bc7e4b80e643c1a3e8553e71,0.005420
5292a26324df124217f7fa98edee7d1c,0.008383
4eb6e96239392c30cfed887fb502bb18,0.022249
2e4dd13677a97c70709b41bf874a3e69,0.026102
d228557a9079a7fa34ba388864ffb209,0.016036
749f617a66757ab256521e7a8099c79e,0.024145
d9552c34fe2080d6ab8a28e4c301eb0f,0.021322
08b9186594b59af05785c1ad6383ae18,0.051750
73f57d3d0270abb0343206ecc9366725,0.006722
b7055a55b3120aef79cec96fd2b4a323,0.003826
b49170ec78510db58bc5a6752e74a1d3,0.038945
001778ff2eaa32cce72414380b6bd4b9,0.013853
fc08a5b9cbb73de4d6d93ef77563d64e,0.007258
67de8fdafe5225ca224d409a40846e8b,0.021904
3e96d7682e26c846f9a5afe961e5779a,0.008771
93f3a8bcea194348d73c018960a556c5,0.016022
23f52c34c609f74bbeba9a0d03673944,0.018978
f3311d1109f3904f65187b0eb1c65230,0.023730
49271004cc3792311ee4b0f488e4033c,0.012782
9068a5a11ba7225ccd972f5e2ccdc909,0.054229
7150ad0b9aab0d1921fe544db7d1fead,0.003643
bf5fc498de45c5cd44398651dfbb5d5f,0.003408
3b84a8982840207948388fe06238fb3c,0.275934
77102827ddbe60623d4abb888acbe1d1,0.047083
4e91307448356b2fc065989d9012e107,0.006998
0b9866a3165cf2428286f7b9a37fabde,0.002326
e929bad4d3847ba194dcd91136e2bed1,0.174871
b7bb270dcae0e02b75f79d02395db4b7,0.003023
13d69ef41f739df551a688415e9e409f,0.009914
e42790af2f0ce9bec0bb961ea57d81eb,0.026498
8307718fcb0b615e27f214dcd76feb88,0.007841
da66f591aaebedf067ac94e54139b381,0.017020
980a30fb874545801d31fbd18a4b170f,0.016825
456e86c630b537a2c6209ae4128979d0,0.003560
a77c20abbb75253c6c415a50a7ce056a,0.008512
4e15a86211280d133c393698b66d2d7d,0.006337
972275a9e4de51de0fa5565269878a13,0.040918
8db77b7b6a5822aaa1f258e65d9307c8,0.006876
fcae5783c63c92495e60f39273212886,0.045799
266ad9bbd44c303e31a4b36eebb50693,0.020244
0987f52dc9c3687bac165a13cec25ee2,0.022310
ed8ef3d3be488424e366eb49c6c2f36f,0.012369
2fd649feb430aed683db9914f3149f5a,0.004091
ef80671e0ebe832b2f7aac9da42a0e8f,0.015414
ef6d798f9cefa5e6278df8c2da3e50b1,0.016125
d96ed7eb0b1a8d04793c852d0e038894,0.005819
ed79c5de09056fcf32d85f12f33070f6,0.015837
ef87a0b3ae05d7825c0458bdb1cbf0c1,0.010877
9f18d1bd4633a9de7e4809c24230613c,0.017246
60c9d534c44ef5880f01f7c0e6b9bb02,0.005624
f7d063024ef1b812ab5b0a514401b050,0.015586
785a1d9bf9bcebda0916584e21549141,0.002829
c0216b547059224dcfdbb22bf14f9045,0.008168
bd5c51602550c091bf7fc317faf64674,0.025624
58acf2244a58bc76f5117856cf3eea50,0.001322
